ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.1005859375,-0.15576171875,2.44921875,-29.35791015625,-8.85009765625,5.79833984375
0.05126953125,-0.1796875,2.37744140625,-33.02001953125,-17.2119140625,7.01904296875
0.0068359375,-0.20166015625,2.2783203125,-36.2548828125,-24.96337890625,7.6904296875
-0.01806640625,-0.21435546875,2.14794921875,-39.0625,-30.76171875,8.48388671875
-0.02294921875,-0.21435546875,1.98779296875,-41.3818359375,-33.99658203125,10.009765625
-0.01611328125,-0.2041015625,1.80615234375,-43.15185546875,-34.60693359375,11.962890625
-0.0048828125,-0.19189453125,1.61328125,-44.61669921875,-33.0810546875,13.85498046875
0.00439453125,-0.181640625,1.421875,-45.95947265625,-30.45654296875,15.31982421875
0.01171875,-0.173828125,1.24365234375,-47.119140625,-27.4658203125,16.29638671875
0.015625,-0.16845703125,1.0849609375,-47.91259765625,-24.658203125,16.66259765625
0.017578125,-0.1650390625,0.94677734375,-48.15673828125,-22.705078125,16.66259765625
0.01708984375,-0.16357421875,0.82470703125,-47.7294921875,-21.78955078125,16.2353515625
0.01318359375,-0.1640625,0.71044921875,-46.630859375,-21.91162109375,15.5029296875
0.0078125,-0.16455078125,0.59814453125,-44.98291015625,-22.39990234375,14.2822265625
0.00439453125,-0.16162109375,0.4873046875,-43.02978515625,-22.39990234375,12.75634765625
0.0087890625,-0.1533203125,0.3798828125,-41.1376953125,-21.3623046875,11.16943359375
0.02197265625,-0.14013671875,0.2802734375,-39.24560546875,-19.10400390625,9.94873046875
0.0380859375,-0.12451171875,0.19287109375,-37.29248046875,-15.80810546875,9.033203125
0.0517578125,-0.10986328125,0.12255859375,-34.97314453125,-11.962890625,8.1787109375
0.06005859375,-0.09765625,0.07470703125,-32.3486328125,-8.1787109375,7.14111328125
0.064453125,-0.08642578125,0.0556640625,-29.541015625,-4.82177734375,5.92041015625
0.0673828125,-0.07568359375,0.0673828125,-26.55029296875,-2.3193359375,4.57763671875
0.0693359375,-0.06591796875,0.10693359375,-23.25439453125,-1.15966796875,3.2958984375
0.06689453125,-0.05908203125,0.1650390625,-19.53125,-1.64794921875,2.13623046875
0.05908203125,-0.056640625,0.2265625,-15.380859375,-3.60107421875,0.732421875
0.0458984375,-0.05908203125,0.2763671875,-11.23046875,-6.53076171875,-0.91552734375
0.0302734375,-0.06640625,0.298828125,-7.4462890625,-10.009765625,-2.74658203125
0.0126953125,-0.07568359375,0.28271484375,-4.0283203125,-13.3056640625,-4.5166015625
-0.005859375,-0.08349609375,0.22265625,-0.9765625,-15.80810546875,-6.2255859375
-0.025390625,-0.0859375,0.123046875,1.40380859375,-16.845703125,-7.9345703125
-0.03955078125,-0.078125,-0.00048828125,2.86865234375,-15.56396484375,-9.521484375
-0.04296875,-0.0595703125,-0.1298828125,3.35693359375,-11.3525390625,-10.6201171875
-0.03271484375,-0.0322265625,-0.24169921875,2.99072265625,-4.45556640625,-10.986328125
-0.01220703125,-0.00439453125,-0.31787109375,2.3193359375,4.150390625,-10.43701171875
0.0068359375,0.01416015625,-0.34716796875,1.708984375,12.939453125,-9.33837890625
0.015625,0.01708984375,-0.3251953125,1.8310546875,20.1416015625,-8.36181640625
0.01123046875,-0.00244140625,-0.23681640625,3.47900390625,24.5361328125,-8.056640625
0.00048828125,-0.03466796875,-0.12890625,6.103515625,23.74267578125,-8.36181640625
-0.01220703125,-0.07373046875,-0.01318359375,9.6435546875,19.34814453125,-9.033203125
-0.0244140625,-0.111328125,0.0888671875,13.73291015625,12.5732421875,-10.1318359375
-0.03076171875,-0.1396484375,0.16064453125,17.9443359375,4.57763671875,-11.41357421875
-0.02685546875,-0.15576171875,0.19287109375,21.78955078125,-3.173828125,-12.51220703125
-0.01416015625,-0.1591796875,0.18505859375,24.71923828125,-9.521484375,-13.18359375
0.0,-0.154296875,0.146484375,26.55029296875,-13.0615234375,-13.5498046875
0.01318359375,-0.14599609375,0.0986328125,27.16064453125,-12.6953125,-13.97705078125
0.0263671875,-0.14013671875,0.0712890625,27.099609375,-7.8125,-14.58740234375
0.04296875,-0.140625,0.091796875,26.91650390625,0.42724609375,-15.19775390625
0.0615234375,-0.15478515625,0.17529296875,27.28271484375,10.25390625,-15.380859375
0.07080078125,-0.1884765625,0.3173828125,28.38134765625,19.34814453125,-15.0146484375
0.060546875,-0.24072265625,0.51025390625,29.96826171875,26.91650390625,-14.70947265625
0.03466796875,-0.29541015625,0.75244140625,31.06689453125,34.0576171875,-14.83154296875
0.0087890625,-0.33203125,1.0537109375,32.16552734375,40.46630859375,-14.34326171875
-0.00244140625,-0.33642578125,1.41845703125,35.0341796875,44.98291015625,-12.63427734375
0.00439453125,-0.33154296875,1.8193359375,39.48974609375,41.50390625,-9.1552734375
-0.00537109375,-0.3486328125,2.1826171875,46.08154296875,22.39990234375,-4.21142578125
-0.08984375,-0.40087890625,2.4130859375,54.931640625,-10.07080078125,-3.173828125
-0.23876953125,-0.47412109375,2.4423828125,63.232421875,-46.44775390625,-9.21630859375
-0.37158203125,-0.5185546875,2.28173828125,66.650390625,-74.03564453125,-18.5546875
-0.39501953125,-0.48486328125,2.00390625,63.5986328125,-83.1298828125,-24.96337890625
-0.2734375,-0.36767578125,1.70068359375,55.11474609375,-72.57080078125,-23.25439453125
-0.06298828125,-0.2119140625,1.4443359375,42.724609375,-47.30224609375,-13.5498046875
0.12939453125,-0.08642578125,1.28759765625,27.7099609375,-15.56396484375,-0.91552734375
0.224609375,-0.0439453125,1.26611328125,11.1083984375,12.3291015625,9.521484375
0.20263671875,-0.0888671875,1.39013671875,-4.638671875,28.6865234375,15.19775390625
0.09521484375,-0.18701171875,1.634765625,-17.578125,31.43310546875,15.44189453125
-0.0390625,-0.30078125,1.93603515625,-27.03857421875,23.01025390625,11.8408203125
-0.15478515625,-0.39697265625,2.21142578125,-32.958984375,8.60595703125,7.2021484375
-0.23046875,-0.44775390625,2.38720703125,-35.64453125,-3.84521484375,2.685546875
-0.25390625,-0.439453125,2.43408203125,-35.94970703125,-7.080078125,-1.0986328125
-0.22021484375,-0.38134765625,2.37451171875,-35.58349609375,0.244140625,-2.5634765625
-0.15380859375,-0.29736328125,2.25439453125,-35.400390625,15.44189453125,-0.54931640625
-0.1015625,-0.21630859375,2.12646484375,-35.2783203125,34.912109375,2.9296875
-0.0947265625,-0.16015625,2.03955078125,-34.72900390625,53.89404296875,5.43212890625
-0.13037109375,-0.1376953125,2.02880859375,-33.99658203125,67.2607421875,6.16455078125
-0.189453125,-0.14404296875,2.09716796875,-33.02001953125,71.6552734375,5.79833984375
-0.25634765625,-0.1689453125,2.21533203125,-31.43310546875,66.7724609375,4.5166015625
-0.3212890625,-0.2021484375,2.333984375,-29.47998046875,54.13818359375,2.13623046875
-0.37451171875,-0.23486328125,2.40087890625,-27.587890625,36.80419921875,-1.220703125
-0.40283203125,-0.2578125,2.38134765625,-26.55029296875,19.34814453125,-5.0048828125
-0.39794921875,-0.26513671875,2.271484375,-26.85546875,5.43212890625,-8.36181640625
-0.35986328125,-0.25341796875,2.091796875,-28.1982421875,-3.0517578125,-10.43701171875
-0.298828125,-0.22607421875,1.87353515625,-29.78515625,-6.28662109375,-10.986328125
-0.23046875,-0.19091796875,1.64697265625,-31.18896484375,-5.9814453125,-10.31494140625
-0.171875,-0.1572265625,1.4384765625,-32.2265625,-4.2724609375,-9.21630859375
-0.1328125,-0.13134765625,1.26171875,-32.8369140625,-2.685546875,-8.48388671875
-0.111328125,-0.1162109375,1.12060546875,-33.0810546875,-2.74658203125,-8.30078125
-0.10302734375,-0.10986328125,1.005859375,-32.77587890625,-5.37109375,-8.30078125
-0.1025390625,-0.10986328125,0.90234375,-31.8603515625,-10.009765625,-8.6669921875
-0.10400390625,-0.11181640625,0.79248046875,-30.45654296875,-15.5029296875,-9.21630859375
-0.10107421875,-0.11083984375,0.6669921875,-28.86962890625,-20.32470703125,-9.82666015625
-0.08935546875,-0.1044921875,0.52294921875,-27.40478515625,-23.193359375,-10.07080078125
-0.0693359375,-0.0927734375,0.36572265625,-26.30615234375,-23.37646484375,-9.94873046875
-0.04345703125,-0.07568359375,0.20654296875,-25.57373046875,-20.44677734375,-9.3994140625
-0.01611328125,-0.05615234375,0.0615234375,-25.2685546875,-14.5263671875,-8.6669921875
0.01025390625,-0.0380859375,-0.052734375,-25.32958984375,-6.591796875,-7.62939453125
0.03271484375,-0.02392578125,-0.1240234375,-25.390625,2.25830078125,-6.53076171875
0.0478515625,-0.01806640625,-0.14453125,-25.20751953125,10.7421875,-5.4931640625
0.05322265625,-0.02099609375,-0.11376953125,-24.4140625,17.08984375,-4.57763671875
0.0498046875,-0.0322265625,-0.0419921875,-22.88818359375,19.8974609375,-3.90625
0.0380859375,-0.04736328125,0.0537109375,-20.751953125,18.73779296875,-3.5400390625
0.02392578125,-0.06103515625,0.15234375,-18.12744140625,14.0380859375,-3.662109375
0.0146484375,-0.068359375,0.23583984375,-15.5029296875,7.080078125,-4.0283203125
0.017578125,-0.06787109375,0.28955078125,-13.0615234375,-0.8544921875,-4.150390625
0.03369140625,-0.05859375,0.30615234375,-10.68115234375,-8.544921875,-3.96728515625
0.05712890625,-0.04248046875,0.28759765625,-8.1787109375,-14.7705078125,-3.41796875
0.08349609375,-0.02490234375,0.24365234375,-5.4931640625,-18.73779296875,-2.9296875
0.1083984375,-0.01171875,0.18310546875,-2.50244140625,-20.751953125,-2.25830078125
0.1259765625,-0.00927734375,0.11474609375,0.8544921875,-21.484375,-1.52587890625
0.13037109375,-0.017578125,0.0419921875,4.57763671875,-21.3623046875,-1.15966796875
0.12255859375,-0.033203125,-0.03076171875,8.30078125,-20.1416015625,-1.46484375
0.10986328125,-0.05029296875,-0.09765625,11.5966796875,-17.63916015625,-2.25830078125
0.1015625,-0.06298828125,-0.15185546875,14.0380859375,-13.61083984375,-2.99072265625
0.1005859375,-0.0693359375,-0.189453125,15.869140625,-8.23974609375,-3.2958984375
0.103515625,-0.0712890625,-0.20654296875,17.51708984375,-2.50244140625,-3.0517578125
0.103515625,-0.07373046875,-0.20263671875,19.22607421875,2.197265625,-2.62451171875
0.095703125,-0.08203125,-0.1796875,20.93505859375,5.126953125,-2.5634765625
0.07861328125,-0.09765625,-0.1416015625,22.52197265625,5.9814453125,-2.99072265625
0.05859375,-0.11962890625,-0.0947265625,24.10888671875,5.4931640625,-4.08935546875
0.0419921875,-0.1455078125,-0.0458984375,25.69580078125,4.2724609375,-5.4931640625
0.0341796875,-0.171875,-0.00048828125,27.34375,3.11279296875,-6.89697265625
0.03466796875,-0.1953125,0.03759765625,28.86962890625,2.44140625,-8.23974609375
0.0400390625,-0.2138671875,0.0693359375,30.1513671875,2.86865234375,-9.521484375
0.04833984375,-0.2236328125,0.10546875,30.57861328125,5.43212890625,-10.7421875
0.06103515625,-0.220703125,0.16455078125,29.72412109375,11.3525390625,-11.8408203125
0.08447265625,-0.2001953125,0.296875,28.13720703125,22.76611328125,-11.962890625
0.1044921875,-0.17236328125,0.47998046875,26.67236328125,34.66796875,-10.1318359375
0.11279296875,-0.1376953125,0.74560546875,24.71923828125,48.64501953125,-6.4697265625
0.107421875,-0.1083984375,1.09619140625,22.76611328125,62.80517578125,-1.5869140625
0.09375,-0.11669921875,1.50390625,22.39990234375,68.29833984375,4.39453125
0.05126953125,-0.1845703125,1.90283203125,26.06201171875,56.94580078125,10.1318359375
-0.04296875,-0.30810546875,2.21826171875,33.14208984375,30.21240234375,10.92529296875
-0.15966796875,-0.455078125,2.3984375,40.10009765625,-4.45556640625,5.2490234375
-0.2314453125,-0.5732421875,2.4296875,43.3349609375,-38.87939453125,-2.5634765625
-0.2197265625,-0.615234375,2.33154296875,41.19873046875,-64.39208984375,-7.87353515625
-0.12548828125,-0.56884765625,2.14697265625,35.0341796875,-72.3876953125,-9.58251953125
0.029296875,-0.482421875,1.9267578125,26.06201171875,-63.17138671875,-7.2021484375
0.18701171875,-0.41748046875,1.71240234375,16.41845703125,-42.66357421875,-1.15966796875
0.275390625,-0.412109375,1.533203125,8.7890625,-16.66259765625,4.57763671875
0.27001953125,-0.46826171875,1.41943359375,4.21142578125,8.9111328125,6.7138671875
0.20458984375,-0.552734375,1.404296875,1.708984375,30.33447265625,5.126953125
0.13818359375,-0.62158203125,1.51025390625,-0.18310546875,46.142578125,2.01416015625
0.10888671875,-0.65087890625,1.72607421875,-2.25830078125,55.419921875,0.0
0.115234375,-0.64501953125,2.0068359375,-3.662109375,57.55615234375,-0.3662109375
0.1279296875,-0.6220703125,2.29296875,-3.96728515625,51.45263671875,-0.244140625
0.11962890625,-0.59619140625,2.5283203125,-3.2958984375,38.39111328125,-1.3427734375
0.09326171875,-0.56982421875,2.6806640625,-2.50244140625,21.66748046875,-4.5166015625
0.0771484375,-0.53759765625,2.7412109375,-2.3193359375,5.126953125,-7.9345703125
0.091796875,-0.4951171875,2.71826171875,-3.35693359375,-7.9345703125,-9.521484375
0.1298828125,-0.4453125,2.6240234375,-5.2490234375,-15.80810546875,-8.544921875
0.166015625,-0.3994140625,2.47216796875,-7.62939453125,-18.798828125,-5.92041015625
0.1787109375,-0.36865234375,2.28076171875,-10.43701171875,-18.12744140625,-3.11279296875
0.16357421875,-0.3515625,2.07568359375,-13.7939453125,-14.5263671875,-1.28173828125
0.1357421875,-0.34228515625,1.8837890625,-17.4560546875,-8.9111328125,-0.3662109375
0.11474609375,-0.33447265625,1.72412109375,-21.30126953125,-2.9296875,0.48828125
0.1025390625,-0.32763671875,1.5986328125,-24.59716796875,1.8310546875,1.8310546875
0.09033203125,-0.32080078125,1.4990234375,-26.9775390625,4.94384765625,2.8076171875
0.07275390625,-0.3154296875,1.41259765625,-28.564453125,6.103515625,2.8076171875
0.04931640625,-0.3095703125,1.326171875,-29.72412109375,5.2490234375,2.01416015625
0.02490234375,-0.29931640625,1.2314453125,-30.3955078125,3.11279296875,0.8544921875
0.0048828125,-0.27880859375,1.1220703125,-30.82275390625,0.732421875,-0.30517578125
-0.00927734375,-0.248046875,0.99658203125,-30.82275390625,-0.9765625,-1.220703125
-0.017578125,-0.208984375,0.8564453125,-30.45654296875,-1.52587890625,-1.708984375
-0.021484375,-0.16552734375,0.70654296875,-29.72412109375,-0.54931640625,-1.77001953125
-0.02392578125,-0.12451171875,0.55322265625,-28.74755859375,1.89208984375,-1.5869140625
-0.02587890625,-0.0908203125,0.40478515625,-27.587890625,5.79833984375,-1.40380859375
-0.02685546875,-0.06494140625,0.27001953125,-26.2451171875,10.92529296875,-1.46484375
-0.025390625,-0.04736328125,0.15771484375,-24.658203125,17.333984375,-1.8310546875
-0.01611328125,-0.03564453125,0.0771484375,-23.193359375,24.90234375,-2.13623046875
0.00048828125,-0.02978515625,0.03662109375,-22.0947265625,32.71484375,-2.01416015625
0.021484375,-0.0263671875,0.04150390625,-21.6064453125,39.6728515625,-1.3427734375
0.0400390625,-0.0224609375,0.095703125,-21.78955078125,44.25048828125,-0.42724609375
0.0498046875,-0.01708984375,0.19482421875,-22.0947265625,44.98291015625,0.54931640625
0.048828125,-0.01416015625,0.32568359375,-22.15576171875,40.771484375,1.46484375
0.03515625,-0.017578125,0.46240234375,-21.3623046875,31.73828125,2.01416015625
0.01025390625,-0.02978515625,0.57470703125,-19.53125,19.34814453125,1.8310546875
-0.01904296875,-0.04833984375,0.63623046875,-16.7236328125,6.2255859375,0.91552734375
-0.04150390625,-0.06689453125,0.63037109375,-13.36669921875,-4.7607421875,-0.244140625
-0.04833984375,-0.07958984375,0.5546875,-9.94873046875,-12.0849609375,-1.0986328125
-0.04052734375,-0.08349609375,0.42041015625,-6.591796875,-15.56396484375,-1.28173828125
-0.0283203125,-0.078125,0.248046875,-3.47900390625,-15.625,-1.0986328125
-0.0185546875,-0.0634765625,0.06298828125,-0.67138671875,-12.63427734375,-1.0986328125
-0.01123046875,-0.04248046875,-0.1083984375,1.52587890625,-7.4462890625,-1.3427734375
-0.00439453125,-0.01904296875,-0.24755859375,3.2958984375,-1.0986328125,-1.5869140625
0.001953125,0.001953125,-0.34326171875,4.69970703125,5.43212890625,-1.64794921875
0.005859375,0.0166015625,-0.392578125,5.79833984375,11.474609375,-1.52587890625
0.00341796875,0.02587890625,-0.396484375,6.4697265625,16.41845703125,-1.220703125
-0.00439453125,0.03076171875,-0.35791015625,6.7138671875,19.83642578125,-0.8544921875
-0.01513671875,0.03173828125,-0.2822265625,6.77490234375,21.05712890625,-0.48828125
-0.02587890625,0.02880859375,-0.1787109375,6.9580078125,19.53125,0.0
-0.037109375,0.01904296875,-0.0615234375,7.6904296875,15.31982421875,0.3662109375
-0.05078125,0.00390625,0.05224609375,8.97216796875,8.85009765625,0.54931640625
-0.06787109375,-0.0146484375,0.14990234375,11.04736328125,1.15966796875,0.3662109375
-0.08349609375,-0.03369140625,0.22314453125,13.671875,-6.53076171875,-0.06103515625
-0.0927734375,-0.04736328125,0.27099609375,16.7236328125,-13.18359375,-0.54931640625
-0.09375,-0.0517578125,0.30078125,19.71435546875,-17.27294921875,-0.732421875
